year,month,latitude,longitude,sst
2021,8,-10.0,152.0,28.3
2021,8,-10.0,153.0,28.43
2021,8,-10.0,154.0,28.5
2021,8,-9.0,142.0,26.45
2021,8,-9.0,143.0,26.51
2021,8,-9.0,144.0,26.63
2021,8,-9.0,145.0,26.65
2021,8,-9.0,146.0,26.9
2021,8,-9.0,147.0,27.0
2021,8,-9.0,149.0,28.38
2021,8,-9.0,150.0,28.09
2021,8,-9.0,151.0,28.13
2021,8,-9.0,152.0,28.32
2021,8,-9.0,153.0,28.5
2021,8,-9.0,154.0,28.71
2021,9,-24.0,151.0,21.5
2021,9,-24.0,152.0,21.87
2021,9,-24.0,153.0,23.11
2021,9,-24.0,154.0,23.31
2021,9,-23.0,150.0,21.62
2021,9,-23.0,151.0,21.74
2021,9,-23.0,152.0,22.23
2021,9,-23.0,153.0,23.16
2021,9,-23.0,154.0,23.37
2021,9,-22.0,149.0,22.18
2021,9,-22.0,150.0,22.16
2021,9,-22.0,151.0,22.62
2021,9,-22.0,152.0,22.78
2021,9,-22.0,153.0,23.34
2021,9,-22.0,154.0,23.76
2021,9,-21.0,149.0,22.71
2021,9,-21.0,150.0,23.04
2021,9,-21.0,151.0,23.33
2021,9,-21.0,152.0,23.9
2021,9,-21.0,153.0,23.95
2021,9,-21.0,154.0,23.93
2021,9,-20.0,148.0,23.48
2021,9,-20.0,149.0,23.52
2021,9,-20.0,150.0,23.8
2021,9,-20.0,151.0,24.2
2021,9,-20.0,152.0,24.1
2021,9,-20.0,153.0,24.09
2021,9,-20.0,154.0,24.17
2021,9,-19.0,146.0,23.91
2021,9,-19.0,147.0,23.97
2021,9,-19.0,148.0,24.44
2021,9,-19.0,149.0,24.58
2021,9,-19.0,150.0,24.49
2021,9,-19.0,151.0,24.32
2021,9,-19.0,152.0,24.39
2021,9,-19.0,153.0,24.34
2021,9,-19.0,154.0,24.28
2021,9,-18.0,146.0,24.14
2021,9,-18.0,147.0,25.02
2021,9,-18.0,148.0,25.23
2021,9,-18.0,149.0,24.93
2021,9,-18.0,150.0,24.6
2021,9,-18.0,151.0,24.5
2021,9,-18.0,152.0,24.98
2021,9,-18.0,153.0,25.24
2021,9,-18.0,154.0,25.16
2021,9,-17.0,145.0,24.62
2021,9,-17.0,146.0,24.86
2021,9,-17.0,147.0,25.63
2021,9,-17.0,148.0,25.79
2021,9,-17.0,149.0,25.83
2021,9,-17.0,150.0,25.36
2021,9,-17.0,151.0,25.14
2021,9,-17.0,152.0,25.56
2021,9,-17.0,153.0,25.86
2021,9,-17.0,154.0,26.03
2021,9,-16.0,145.0,24.6
2021,9,-16.0,146.0,25.3
2021,9,-16.0,147.0,25.82
2021,9,-16.0,148.0,26.22
2021,9,-16.0,149.0,26.39
2021,9,-16.0,150.0,26.1
2021,9,-16.0,151.0,25.73
2021,9,-16.0,152.0,25.93
2021,9,-16.0,153.0,26.38
2021,9,-16.0,154.0,26.52
2021,9,-15.0,144.0,25.82
2021,9,-15.0,145.0,24.72
2021,9,-15.0,146.0,25.55
2021,9,-15.0,147.0,25.87
2021,9,-15.0,148.0,26.13
2021,9,-15.0,149.0,26.38
2021,9,-15.0,150.0,26.57
2021,9,-15.0,151.0,26.63
2021,9,-15.0,152.0,26.67
2021,9,-15.0,153.0,26.99
2021,9,-15.0,154.0,26.91
2021,9,-14.0,144.0,25.32
2021,9,-14.0,145.0,25.55
2021,9,-14.0,146.0,25.82
2021,9,-14.0,147.0,25.97
2021,9,-14.0,148.0,26.03
2021,9,-14.0,149.0,26.29
2021,9,-14.0,150.0,26.52
2021,9,-14.0,151.0,26.79
2021,9,-14.0,152.0,27.14
2021,9,-14.0,153.0,27.29
2021,9,-14.0,154.0,27.18
2021,9,-13.0,143.0,25.4
2021,9,-13.0,144.0,25.7
2021,9,-13.0,145.0,26.07
2021,9,-13.0,146.0,26.08
2021,9,-13.0,147.0,26.18
2021,9,-13.0,148.0,26.27
2021,9,-13.0,149.0,26.34
2021,9,-13.0,150.0,26.41
2021,9,-13.0,151.0,26.65
2021,9,-13.0,152.0,27.06
2021,9,-13.0,153.0,27.31
2021,9,-13.0,154.0,27.34
2021,9,-12.0,142.0,26.35
2021,9,-12.0,143.0,25.64
2021,9,-12.0,144.0,25.93
2021,9,-12.0,145.0,26.29
2021,9,-12.0,146.0,26.25
2021,9,-12.0,147.0,26.24
2021,9,-12.0,148.0,26.32
2021,9,-12.0,149.0,26.34
2021,9,-12.0,150.0,26.36
2021,9,-12.0,151.0,26.59
2021,9,-12.0,152.0,26.96
2021,9,-12.0,153.0,27.16
2021,9,-12.0,154.0,27.47
2021,9,-11.0,142.0,26.18
2021,9,-11.0,143.0,26.0
2021,9,-11.0,144.0,26.09
2021,9,-11.0,145.0,26.32
2021,9,-11.0,146.0,26.34
2021,9,-11.0,147.0,26.25
2021,9,-11.0,148.0,26.24
2021,9,-11.0,149.0,26.18
2021,9,-11.0,150.0,26.27
2021,9,-11.0,151.0,27.15
2021,9,-11.0,152.0,27.62
2021,9,-11.0,153.0,27.86
2021,9,-11.0,154.0,27.98
2021,9,-10.0,142.0,26.38
2021,9,-10.0,143.0,26.42
2021,9,-10.0,144.0,26.32
2021,9,-10.0,145.0,26.28
2021,9,-10.0,146.0,26.43
2021,9,-10.0,147.0,26.3
2021,9,-10.0,148.0,26.08
2021,9,-10.0,149.0,26.25
2021,9,-10.0,150.0,27.69
2021,9,-10.0,151.0,27.92
2021,9,-10.0,152.0,28.16
2021,9,-10.0,153.0,28.26
2021,9,-10.0,154.0,28.27
2021,9,-9.0,142.0,26.64
2021,9,-9.0,143.0,26.79
2021,9,-9.0,144.0,26.82
2021,9,-9.0,145.0,26.58
2021,9,-9.0,146.0,26.71
2021,9,-9.0,147.0,26.96
2021,9,-9.0,149.0,28.35
2021,9,-9.0,150.0,28.14
2021,9,-9.0,151.0,28.15
2021,9,-9.0,152.0,28.21
2021,9,-9.0,153.0,28.39
2021,9,-9.0,154.0,28.61
2021,10,-24.0,151.0,24.23
2021,10,-24.0,152.0,23.57
2021,10,-24.0,153.0,24.24
2021,10,-24.0,154.0,24.63
2021,10,-23.0,150.0,25.13
2021,10,-23.0,151.0,24.02
2021,10,-23.0,152.0,23.79
2021,10,-23.0,153.0,24.38
2021,10,-23.0,154.0,25.04
2021,10,-22.0,149.0,25.63
2021,10,-22.0,150.0,24.86
2021,10,-22.0,151.0,24.58
2021,10,-22.0,152.0,24.61
2021,10,-22.0,153.0,24.91
2021,10,-22.0,154.0,25.45
2021,10,-21.0,149.0,25.46
2021,10,-21.0,150.0,25.16
2021,10,-21.0,151.0,25.07
2021,10,-21.0,152.0,25.77
2021,10,-21.0,153.0,25.74
2021,10,-21.0,154.0,25.49
2021,10,-20.0,148.0,26.2
2021,10,-20.0,149.0,25.74
2021,10,-20.0,150.0,25.6
2021,10,-20.0,151.0,26.1
2021,10,-20.0,152.0,26.05
2021,10,-20.0,153.0,25.69
2021,10,-20.0,154.0,25.64
2021,10,-19.0,146.0,26.97
2021,10,-19.0,147.0,26.62
2021,10,-19.0,148.0,26.4
2021,10,-19.0,149.0,26.59
2021,10,-19.0,150.0,26.54
2021,10,-19.0,151.0,26.35
2021,10,-19.0,152.0,26.41
2021,10,-19.0,153.0,26.11
2021,10,-19.0,154.0,26.1
2021,10,-18.0,146.0,26.88
2021,10,-18.0,147.0,26.88
2021,10,-18.0,148.0,27.07
2021,10,-18.0,149.0,26.71
2021,10,-18.0,150.0,26.44
2021,10,-18.0,151.0,26.53
2021,10,-18.0,152.0,26.72
2021,10,-18.0,153.0,26.65
2021,10,-18.0,154.0,26.43
2021,10,-17.0,145.0,27.52
2021,10,-17.0,146.0,26.99
2021,10,-17.0,147.0,27.18
2021,10,-17.0,148.0,26.95
2021,10,-17.0,149.0,26.84
2021,10,-17.0,150.0,26.77
2021,10,-17.0,151.0,27.0
2021,10,-17.0,152.0,27.12
2021,10,-17.0,153.0,27.29
2021,10,-17.0,154.0,26.96
2021,10,-16.0,145.0,27.07
2021,10,-16.0,146.0,27.09
2021,10,-16.0,147.0,27.23
2021,10,-16.0,148.0,27.1
2021,10,-16.0,149.0,27.13
2021,10,-16.0,150.0,26.96
2021,10,-16.0,151.0,27.17
2021,10,-16.0,152.0,27.39
2021,10,-16.0,153.0,27.46
2021,10,-16.0,154.0,27.29
2021,10,-15.0,144.0,28.76
2021,10,-15.0,145.0,27.08
2021,10,-15.0,146.0,27.06
2021,10,-15.0,147.0,27.28
2021,10,-15.0,148.0,27.34
2021,10,-15.0,149.0,27.39
2021,10,-15.0,150.0,27.54
2021,10,-15.0,151.0,27.66
2021,10,-15.0,152.0,27.62
2021,10,-15.0,153.0,27.49
2021,10,-15.0,154.0,27.35
2021,10,-14.0,144.0,27.46
2021,10,-14.0,145.0,27.08
2021,10,-14.0,146.0,27.08
2021,10,-14.0,147.0,27.2
2021,10,-14.0,148.0,27.42
2021,10,-14.0,149.0,27.54
2021,10,-14.0,150.0,27.69
2021,10,-14.0,151.0,27.81
2021,10,-14.0,152.0,27.86
2021,10,-14.0,153.0,27.91
2021,10,-14.0,154.0,27.92
2021,10,-13.0,143.0,27.55
2021,10,-13.0,144.0,27.14
2021,10,-13.0,145.0,27.16
2021,10,-13.0,146.0,27.14
2021,10,-13.0,147.0,27.2
2021,10,-13.0,148.0,27.42
2021,10,-13.0,149.0,27.61
2021,10,-13.0,150.0,27.83
2021,10,-13.0,151.0,28.16
2021,10,-13.0,152.0,28.32
2021,10,-13.0,153.0,28.52
2021,10,-13.0,154.0,28.57
2021,10,-12.0,142.0,28.7
2021,10,-12.0,143.0,27.52
2021,10,-12.0,144.0,27.18
2021,10,-12.0,145.0,27.3
2021,10,-12.0,146.0,27.21
2021,10,-12.0,147.0,27.29
2021,10,-12.0,148.0,27.41
2021,10,-12.0,149.0,27.64
2021,10,-12.0,150.0,27.91
2021,10,-12.0,151.0,28.11
2021,10,-12.0,152.0,28.25
2021,10,-12.0,153.0,28.44
2021,10,-12.0,154.0,28.58
2021,10,-11.0,142.0,28.14
2021,10,-11.0,143.0,27.52
2021,10,-11.0,144.0,27.31
2021,10,-11.0,145.0,27.46
2021,10,-11.0,146.0,27.4
2021,10,-11.0,147.0,27.35
2021,10,-11.0,148.0,27.33
2021,10,-11.0,149.0,27.36
2021,10,-11.0,150.0,27.54
2021,10,-11.0,151.0,28.07
2021,10,-11.0,152.0,28.48
2021,10,-11.0,153.0,28.85
2021,10,-11.0,154.0,29.08
2021,10,-10.0,142.0,28.27
2021,10,-10.0,143.0,27.87
2021,10,-10.0,144.0,27.55
2021,10,-10.0,145.0,27.76
2021,10,-10.0,146.0,27.79
2021,10,-10.0,147.0,27.68
2021,10,-10.0,148.0,27.35
2021,10,-10.0,149.0,27.54
2021,10,-10.0,150.0,28.94
2021,10,-10.0,151.0,28.96
2021,10,-10.0,152.0,29.2
2021,10,-10.0,153.0,29.3
2021,10,-10.0,154.0,29.39
2021,10,-9.0,142.0,28.64
2021,10,-9.0,143.0,28.42
2021,10,-9.0,144.0,28.09
2021,10,-9.0,145.0,28.09
2021,10,-9.0,146.0,28.32
2021,10,-9.0,147.0,28.55
2021,10,-9.0,149.0,29.48
2021,10,-9.0,150.0,29.22
2021,10,-9.0,151.0,29.11
2021,10,-9.0,152.0,29.33
2021,10,-9.0,153.0,29.33
2021,10,-9.0,154.0,29.46
2021,11,-24.0,151.0,25.98
2021,11,-24.0,152.0,25.22
2021,11,-24.0,153.0,25.75
2021,11,-24.0,154.0,26.43
2021,11,-23.0,150.0,26.74
2021,11,-23.0,151.0,25.96
2021,11,-23.0,152.0,25.56
2021,11,-23.0,153.0,26.0
2021,11,-23.0,154.0,26.66
2021,11,-22.0,149.0,27.15
2021,11,-22.0,150.0,26.75
2021,11,-22.0,151.0,26.56
2021,11,-22.0,152.0,26.41
2021,11,-22.0,153.0,26.66
2021,11,-22.0,154.0,26.79
2021,11,-21.0,149.0,27.26
2021,11,-21.0,150.0,27.05
2021,11,-21.0,151.0,26.72
2021,11,-21.0,152.0,27.13
2021,11,-21.0,153.0,27.09
2021,11,-21.0,154.0,26.79
2021,11,-20.0,148.0,27.67
2021,11,-20.0,149.0,27.29
2021,11,-20.0,150.0,27.14
2021,11,-20.0,151.0,27.34
2021,11,-20.0,152.0,27.32
2021,11,-20.0,153.0,27.08
2021,11,-20.0,154.0,27.09
2021,11,-19.0,146.0,28.43
2021,11,-19.0,147.0,27.87
2021,11,-19.0,148.0,27.63
2021,11,-19.0,149.0,27.65
2021,11,-19.0,150.0,27.56
2021,11,-19.0,151.0,27.45
2021,11,-19.0,152.0,27.39
2021,11,-19.0,153.0,27.5
2021,11,-19.0,154.0,27.55
2021,11,-18.0,146.0,28.21
2021,11,-18.0,147.0,27.97
2021,11,-18.0,148.0,27.94
2021,11,-18.0,149.0,27.69
2021,11,-18.0,150.0,27.68
2021,11,-18.0,151.0,27.65
2021,11,-18.0,152.0,27.58
2021,11,-18.0,153.0,27.62
2021,11,-18.0,154.0,27.8
2021,11,-17.0,145.0,28.87
2021,11,-17.0,146.0,28.21
2021,11,-17.0,147.0,28.18
2021,11,-17.0,148.0,28.1
2021,11,-17.0,149.0,27.94
2021,11,-17.0,150.0,27.89
2021,11,-17.0,151.0,28.07
2021,11,-17.0,152.0,28.17
2021,11,-17.0,153.0,28.2
2021,11,-17.0,154.0,28.35
2021,11,-16.0,145.0,28.52
2021,11,-16.0,146.0,28.29
2021,11,-16.0,147.0,28.36
2021,11,-16.0,148.0,28.46
2021,11,-16.0,149.0,28.29
2021,11,-16.0,150.0,28.28
2021,11,-16.0,151.0,28.41
2021,11,-16.0,152.0,28.48
2021,11,-16.0,153.0,28.64
2021,11,-16.0,154.0,28.68
2021,11,-15.0,144.0,29.69
2021,11,-15.0,145.0,28.53
2021,11,-15.0,146.0,28.34
2021,11,-15.0,147.0,28.45
2021,11,-15.0,148.0,28.64
2021,11,-15.0,149.0,28.63
2021,11,-15.0,150.0,28.72
2021,11,-15.0,151.0,28.63
2021,11,-15.0,152.0,28.67
2021,11,-15.0,153.0,28.77
2021,11,-15.0,154.0,28.87
2021,11,-14.0,144.0,28.88
2021,11,-14.0,145.0,28.46
2021,11,-14.0,146.0,28.44
2021,11,-14.0,147.0,28.54
2021,11,-14.0,148.0,28.74
2021,11,-14.0,149.0,28.85
2021,11,-14.0,150.0,28.89
2021,11,-14.0,151.0,29.06
2021,11,-14.0,152.0,29.23
2021,11,-14.0,153.0,29.21
2021,11,-14.0,154.0,29.15
2021,11,-13.0,143.0,29.04
2021,11,-13.0,144.0,28.61
2021,11,-13.0,145.0,28.51
2021,11,-13.0,146.0,28.53
2021,11,-13.0,147.0,28.58
2021,11,-13.0,148.0,28.77
2021,11,-13.0,149.0,28.83
2021,11,-13.0,150.0,28.93
2021,11,-13.0,151.0,29.12
2021,11,-13.0,152.0,29.28
2021,11,-13.0,153.0,29.4
2021,11,-13.0,154.0,29.5
2021,11,-12.0,142.0,29.79
2021,11,-12.0,143.0,29.12
2021,11,-12.0,144.0,28.67
2021,11,-12.0,145.0,28.65
2021,11,-12.0,146.0,28.58
2021,11,-12.0,147.0,28.53
2021,11,-12.0,148.0,28.72
2021,11,-12.0,149.0,28.86
2021,11,-12.0,150.0,28.92
2021,11,-12.0,151.0,28.95
2021,11,-12.0,152.0,29.05
2021,11,-12.0,153.0,29.28
2021,11,-12.0,154.0,29.39
2021,11,-11.0,142.0,29.64
2021,11,-11.0,143.0,29.22
2021,11,-11.0,144.0,28.76
2021,11,-11.0,145.0,28.83
2021,11,-11.0,146.0,28.71
2021,11,-11.0,147.0,28.76
2021,11,-11.0,148.0,28.75
2021,11,-11.0,149.0,28.67
2021,11,-11.0,150.0,28.39
2021,11,-11.0,151.0,28.7
2021,11,-11.0,152.0,29.32
2021,11,-11.0,153.0,29.65
2021,11,-11.0,154.0,29.83
2021,11,-10.0,142.0,29.7
2021,11,-10.0,143.0,29.46
2021,11,-10.0,144.0,28.8
2021,11,-10.0,145.0,28.88
2021,11,-10.0,146.0,29.13
2021,11,-10.0,147.0,29.26
2021,11,-10.0,148.0,28.86
2021,11,-10.0,149.0,28.7
2021,11,-10.0,150.0,29.97
2021,11,-10.0,151.0,29.91
2021,11,-10.0,152.0,29.95
2021,11,-10.0,153.0,29.93
2021,11,-10.0,154.0,29.94
2021,11,-9.0,142.0,29.86
2021,11,-9.0,143.0,29.87
2021,11,-9.0,144.0,29.15
2021,11,-9.0,145.0,29.01
2021,11,-9.0,146.0,29.46
2021,11,-9.0,147.0,29.78
2021,11,-9.0,149.0,30.45
2021,11,-9.0,150.0,30.17
2021,11,-9.0,151.0,30.06
2021,11,-9.0,152.0,30.01
2021,11,-9.0,153.0,29.88
2021,11,-9.0,154.0,29.87
2021,12,-24.0,151.0,27.74
2021,12,-24.0,152.0,26.99
2021,12,-24.0,153.0,27.23
2021,12,-24.0,154.0,27.44
2021,12,-23.0,150.0,28.49
2021,12,-23.0,151.0,27.73
2021,12,-23.0,152.0,27.27
2021,12,-23.0,153.0,27.3
2021,12,-23.0,154.0,27.68
2021,12,-22.0,149.0,28.77
2021,12,-22.0,150.0,28.29
2021,12,-22.0,151.0,27.95
2021,12,-22.0,152.0,27.66
2021,12,-22.0,153.0,27.85
2021,12,-22.0,154.0,28.08
2021,12,-21.0,149.0,28.67
2021,12,-21.0,150.0,28.26
2021,12,-21.0,151.0,27.97
2021,12,-21.0,152.0,28.27
2021,12,-21.0,153.0,28.3
2021,12,-21.0,154.0,27.95
2021,12,-20.0,148.0,28.93
2021,12,-20.0,149.0,28.38
2021,12,-20.0,150.0,28.23
2021,12,-20.0,151.0,28.54
2021,12,-20.0,152.0,28.53
2021,12,-20.0,153.0,28.4
2021,12,-20.0,154.0,28.14
2021,12,-19.0,146.0,29.98
2021,12,-19.0,147.0,29.22
2021,12,-19.0,148.0,28.89
2021,12,-19.0,149.0,28.87
2021,12,-19.0,150.0,28.68
2021,12,-19.0,151.0,28.49
2021,12,-19.0,152.0,28.67
2021,12,-19.0,153.0,28.61
2021,12,-19.0,154.0,28.48
2021,12,-18.0,146.0,29.56
2021,12,-18.0,147.0,29.21
2021,12,-18.0,148.0,29.23
2021,12,-18.0,149.0,28.85
2021,12,-18.0,150.0,28.6
2021,12,-18.0,151.0,28.54
2021,12,-18.0,152.0,28.63
2021,12,-18.0,153.0,28.97
2021,12,-18.0,154.0,28.77
2021,12,-17.0,145.0,29.83
2021,12,-17.0,146.0,29.37
2021,12,-17.0,147.0,29.34
2021,12,-17.0,148.0,29.14
2021,12,-17.0,149.0,28.89
2021,12,-17.0,150.0,28.71
2021,12,-17.0,151.0,28.86
2021,12,-17.0,152.0,29.12
2021,12,-17.0,153.0,29.31
2021,12,-17.0,154.0,29.07
2021,12,-16.0,145.0,29.54
2021,12,-16.0,146.0,29.44
2021,12,-16.0,147.0,29.35
2021,12,-16.0,148.0,29.12
2021,12,-16.0,149.0,29.11
2021,12,-16.0,150.0,29.09
2021,12,-16.0,151.0,29.44
2021,12,-16.0,152.0,29.56
2021,12,-16.0,153.0,29.38
2021,12,-16.0,154.0,29.17
2021,12,-15.0,144.0,30.38
2021,12,-15.0,145.0,29.45
2021,12,-15.0,146.0,29.5
2021,12,-15.0,147.0,29.36
2021,12,-15.0,148.0,29.31
2021,12,-15.0,149.0,29.53
2021,12,-15.0,150.0,29.62
2021,12,-15.0,151.0,29.58
2021,12,-15.0,152.0,29.61
2021,12,-15.0,153.0,29.54
2021,12,-15.0,154.0,29.3
2021,12,-14.0,144.0,29.92
2021,12,-14.0,145.0,29.56
2021,12,-14.0,146.0,29.7
2021,12,-14.0,147.0,29.65
2021,12,-14.0,148.0,29.75
2021,12,-14.0,149.0,29.83
2021,12,-14.0,150.0,29.78
2021,12,-14.0,151.0,29.79
2021,12,-14.0,152.0,29.87
2021,12,-14.0,153.0,29.75
2021,12,-14.0,154.0,29.62
2021,12,-13.0,143.0,30.13
2021,12,-13.0,144.0,29.76
2021,12,-13.0,145.0,29.59
2021,12,-13.0,146.0,29.68
2021,12,-13.0,147.0,29.77
2021,12,-13.0,148.0,29.85
2021,12,-13.0,149.0,29.87
2021,12,-13.0,150.0,29.89
2021,12,-13.0,151.0,30.03
2021,12,-13.0,152.0,30.06
2021,12,-13.0,153.0,29.95
2021,12,-13.0,154.0,29.85
2021,12,-12.0,142.0,30.49
2021,12,-12.0,143.0,30.17
2021,12,-12.0,144.0,29.78
2021,12,-12.0,145.0,29.67
2021,12,-12.0,146.0,29.66
2021,12,-12.0,147.0,29.72
2021,12,-12.0,148.0,29.78
2021,12,-12.0,149.0,29.85
2021,12,-12.0,150.0,29.88
2021,12,-12.0,151.0,29.88
2021,12,-12.0,152.0,30.01
2021,12,-12.0,153.0,30.02
2021,12,-12.0,154.0,30.0
2021,12,-11.0,142.0,30.45
2021,12,-11.0,143.0,30.2
2021,12,-11.0,144.0,29.77
2021,12,-11.0,145.0,29.72
2021,12,-11.0,146.0,29.69
2021,12,-11.0,147.0,29.72
2021,12,-11.0,148.0,29.84
2021,12,-11.0,149.0,30.02
2021,12,-11.0,150.0,29.99
2021,12,-11.0,151.0,29.58
2021,12,-11.0,152.0,29.67
2021,12,-11.0,153.0,30.06
2021,12,-11.0,154.0,30.27
2021,12,-10.0,142.0,30.34
2021,12,-10.0,143.0,30.27
2021,12,-10.0,144.0,29.47
2021,12,-10.0,145.0,29.55
2021,12,-10.0,146.0,29.62
2021,12,-10.0,147.0,29.86
2021,12,-10.0,148.0,29.88
2021,12,-10.0,149.0,30.0
2021,12,-10.0,150.0,30.32
2021,12,-10.0,151.0,29.93
2021,12,-10.0,152.0,30.09
2021,12,-10.0,153.0,30.32
2021,12,-10.0,154.0,30.34
2021,12,-9.0,142.0,30.12
2021,12,-9.0,143.0,30.34
2021,12,-9.0,144.0,29.74
2021,12,-9.0,145.0,29.46
2021,12,-9.0,146.0,29.58
2021,12,-9.0,147.0,29.86
2021,12,-9.0,149.0,30.35
2021,12,-9.0,150.0,30.38
2021,12,-9.0,151.0,30.13
2021,12,-9.0,152.0,30.1
2021,12,-9.0,153.0,30.17
2021,12,-9.0,154.0,30.25
